"directory_order","institution_id","institution_name","source_id","source_url","last_verified","status_note"
"149","CL-SP-149","Dirección de Contabilidad y Finanzas","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"150","CL-SP-150","Dirección de Obras Hidráulicas (DOH)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"151","CL-SP-151","Dirección de Obras Portuarias (DOP)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"152","CL-SP-152","Dirección de Planeamiento (DIRPLAN)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"153","CL-SP-153","Dirección de Vialidad","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"154","CL-SP-154","Servicio Nacional de la Mujer y la Equidad de Género (SernamEG)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"155","CL-SP-155","Servicio de Salud Antofagasta","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"156","CL-SP-156","Servicio de Salud Arauco","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"157","CL-SP-157","Servicio de Salud Aysén","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"158","CL-SP-158","Servicio de Salud del Reloncaví","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"159","CL-SP-159","Servicio de Salud Magallanes","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"160","CL-SP-160","Servicio de Salud Metropolitano Occidente","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"161","CL-SP-161","Servicio de Salud Metropolitano Oriente","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"162","CL-SP-162","Servicio de Salud Osorno","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
